x,y,timestamp
1.667884,3.002263,2023-01-01T02:13:03
1.779077,3.002263,2023-01-01T02:13:04
1.779077,3.002263,2023-01-01T02:13:05
1.779077,2.891068,2023-01-01T02:13:06
1.779077,2.891068,2023-01-01T02:13:07
1.779077,2.891068,2023-01-01T02:13:08
1.779077,2.891068,2023-01-01T02:13:09
1.890269,2.891068,2023-01-01T02:13:10
1.890269,2.779873,2023-01-01T02:13:11
1.890269,2.779873,2023-01-01T02:13:12
1.890269,2.779873,2023-01-01T02:13:13
1.890269,2.779873,2023-01-01T02:13:14
1.890269,2.779873,2023-01-01T02:13:15
1.890269,2.668678,2023-01-01T02:13:16
1.890269,2.668678,2023-01-01T02:13:17
2.001461,2.668678,2023-01-01T02:13:18
2.001461,2.668678,2023-01-01T02:13:19
2.001461,2.668678,2023-01-01T02:13:20
2.001461,2.557483,2023-01-01T02:13:21
2.001461,2.557483,2023-01-01T02:13:22
2.001461,2.557483,2023-01-01T02:13:23
2.001461,2.557483,2023-01-01T02:13:24
2.001461,2.557483,2023-01-01T02:13:25
2.001461,2.557483,2023-01-01T02:13:26
2.001461,2.446288,2023-01-01T02:13:27
2.001461,2.446288,2023-01-01T02:13:28
2.001461,2.446288,2023-01-01T02:13:29
2.112653,2.446288,2023-01-01T02:13:30
2.112653,2.446288,2023-01-01T02:13:31
2.112653,2.446288,2023-01-01T02:13:32
2.112653,2.446288,2023-01-01T02:13:33
2.112653,2.446288,2023-01-01T02:13:34
2.112653,2.446288,2023-01-01T02:13:35
2.112653,2.335093,2023-01-01T02:13:36
2.112653,2.335093,2023-01-01T02:13:37
2.112653,2.335093,2023-01-01T02:13:38
2.112653,2.335093,2023-01-01T02:13:39
2.112653,2.335093,2023-01-01T02:13:40
2.112653,2.335093,2023-01-01T02:13:41
2.112653,2.335093,2023-01-01T02:13:42
2.112653,2.335093,2023-01-01T02:13:43
2.112653,2.335093,2023-01-01T02:13:44
2.112653,2.335093,2023-01-01T02:13:45
2.112653,2.335093,2023-01-01T02:13:46
2.112653,2.335093,2023-01-01T02:13:47
2.112653,2.335093,2023-01-01T02:13:48
2.112653,2.335093,2023-01-01T02:13:49
2.112653,2.335093,2023-01-01T02:13:50
2.112653,2.335093,2023-01-01T02:13:51
2.223846,2.335093,2023-01-01T02:13:52
2.223846,2.335093,2023-01-01T02:13:53
2.223846,2.223899,2023-01-01T02:13:54
2.223846,2.223899,2023-01-01T02:13:55
2.223846,2.223899,2023-01-01T02:13:56
2.223846,2.223899,2023-01-01T02:13:57
2.223846,2.223899,2023-01-01T02:13:58
2.223846,2.223899,2023-01-01T02:13:59
2.223846,2.223899,2023-01-01T02:14:00
2.223846,2.223899,2023-01-01T02:14:01
2.223846,2.223899,2023-01-01T02:14:02
2.223846,2.223899,2023-01-01T02:14:03
2.223846,2.223899,2023-01-01T02:14:04
2.223846,2.112704,2023-01-01T02:14:05
2.335038,2.112704,2023-01-01T02:14:06
2.335038,2.112704,2023-01-01T02:14:07
2.335038,2.112704,2023-01-01T02:14:08
2.335038,2.112704,2023-01-01T02:14:09
2.335038,2.001509,2023-01-01T02:14:10
2.335038,2.001509,2023-01-01T02:14:11
2.335038,2.001509,2023-01-01T02:14:12
2.446230,2.001509,2023-01-01T02:14:13
2.446230,2.001509,2023-01-01T02:14:14
2.446230,1.890314,2023-01-01T02:14:15
2.446230,1.890314,2023-01-01T02:14:16
2.446230,1.890314,2023-01-01T02:14:17
2.446230,1.890314,2023-01-01T02:14:18
2.446230,1.890314,2023-01-01T02:14:19
2.446230,1.890314,2023-01-01T02:14:20
2.557423,1.890314,2023-01-01T02:14:21
2.557423,1.890314,2023-01-01T02:14:22
2.557423,1.890314,2023-01-01T02:14:23
2.557423,1.890314,2023-01-01T02:14:24
2.557423,1.890314,2023-01-01T02:14:25
2.557423,1.890314,2023-01-01T02:14:26
2.557423,1.890314,2023-01-01T02:14:27
2.557423,1.890314,2023-01-01T02:14:28
2.557423,1.779119,2023-01-01T02:14:29
2.557423,1.779119,2023-01-01T02:14:30
2.557423,1.779119,2023-01-01T02:14:31
2.557423,1.779119,2023-01-01T02:14:32
2.557423,1.890314,2023-01-01T02:14:33
2.557423,1.890314,2023-01-01T02:14:34
2.557423,1.890314,2023-01-01T02:14:35
2.557423,1.890314,2023-01-01T02:14:36
2.557423,1.890314,2023-01-01T02:14:37
2.557423,1.890314,2023-01-01T02:14:38
2.557423,1.890314,2023-01-01T02:14:39
2.557423,2.001509,2023-01-01T02:14:40
2.557423,2.001509,2023-01-01T02:14:41
2.557423,2.001509,2023-01-01T02:14:42
2.557423,2.001509,2023-01-01T02:14:43
2.557423,2.001509,2023-01-01T02:14:44
2.557423,2.001509,2023-01-01T02:14:45
2.557423,2.001509,2023-01-01T02:14:46
2.557423,2.001509,2023-01-01T02:14:47
2.557423,2.112704,2023-01-01T02:14:48
2.557423,2.112704,2023-01-01T02:14:49
2.557423,2.112704,2023-01-01T02:14:50
2.557423,2.112704,2023-01-01T02:14:51
2.557423,2.112704,2023-01-01T02:14:52
2.557423,2.112704,2023-01-01T02:14:53
2.557423,2.112704,2023-01-01T02:14:54
2.557423,2.112704,2023-01-01T02:14:55
2.557423,2.112704,2023-01-01T02:14:56
2.557423,2.112704,2023-01-01T02:14:57
2.557423,2.223899,2023-01-01T02:14:58
2.557423,2.223899,2023-01-01T02:14:59
2.557423,2.223899,2023-01-01T02:15:00
2.557423,2.223899,2023-01-01T02:15:01
2.557423,2.223899,2023-01-01T02:15:02
2.557423,2.223899,2023-01-01T02:15:03
2.557423,2.223899,2023-01-01T02:15:04
2.557423,2.223899,2023-01-01T02:15:05
2.557423,2.223899,2023-01-01T02:15:06
2.557423,2.223899,2023-01-01T02:15:07
2.668615,2.223899,2023-01-01T02:15:08
2.668615,2.223899,2023-01-01T02:15:09
2.668615,2.223899,2023-01-01T02:15:10
2.668615,2.223899,2023-01-01T02:15:11
2.668615,2.223899,2023-01-01T02:15:12
2.668615,2.223899,2023-01-01T02:15:13
2.668615,2.223899,2023-01-01T02:15:14
2.668615,2.223899,2023-01-01T02:15:15
2.668615,2.223899,2023-01-01T02:15:16
2.668615,2.223899,2023-01-01T02:15:17
2.668615,2.223899,2023-01-01T02:15:18
2.668615,2.223899,2023-01-01T02:15:19
2.668615,2.223899,2023-01-01T02:15:20
2.668615,2.223899,2023-01-01T02:15:21
2.668615,2.223899,2023-01-01T02:15:22
2.668615,2.223899,2023-01-01T02:15:23
2.668615,2.223899,2023-01-01T02:15:24
2.668615,2.223899,2023-01-01T02:15:25
2.668615,2.223899,2023-01-01T02:15:26
2.779807,2.223899,2023-01-01T02:15:27
2.779807,2.223899,2023-01-01T02:15:28
2.779807,2.112704,2023-01-01T02:15:29
2.779807,2.112704,2023-01-01T02:15:30
2.779807,2.112704,2023-01-01T02:15:31
2.779807,2.112704,2023-01-01T02:15:32
2.779807,2.112704,2023-01-01T02:15:33
2.779807,2.112704,2023-01-01T02:15:34
2.779807,2.112704,2023-01-01T02:15:35
2.779807,2.112704,2023-01-01T02:15:36
2.779807,2.112704,2023-01-01T02:15:37
2.779807,2.112704,2023-01-01T02:15:38
2.779807,2.112704,2023-01-01T02:15:39
2.779807,2.112704,2023-01-01T02:15:40
2.779807,2.112704,2023-01-01T02:15:41
2.779807,2.112704,2023-01-01T02:15:42
2.779807,2.112704,2023-01-01T02:15:43
2.779807,2.112704,2023-01-01T02:15:44
2.779807,2.112704,2023-01-01T02:15:45
2.779807,2.112704,2023-01-01T02:15:46
2.779807,2.112704,2023-01-01T02:15:47
2.779807,2.112704,2023-01-01T02:15:48
2.779807,2.112704,2023-01-01T02:15:49
2.779807,2.112704,2023-01-01T02:15:50
2.779807,2.112704,2023-01-01T02:15:51
2.779807,2.112704,2023-01-01T02:15:52
2.779807,2.112704,2023-01-01T02:15:53
2.779807,2.112704,2023-01-01T02:15:54
2.779807,2.112704,2023-01-01T02:15:55
2.779807,2.112704,2023-01-01T02:15:56
2.779807,2.112704,2023-01-01T02:15:57
2.779807,2.112704,2023-01-01T02:15:58
2.779807,2.112704,2023-01-01T02:15:59
2.779807,2.112704,2023-01-01T02:16:00
2.779807,2.112704,2023-01-01T02:16:01
2.779807,2.112704,2023-01-01T02:16:02
2.779807,2.112704,2023-01-01T02:16:03
2.779807,2.112704,2023-01-01T02:16:04
2.779807,2.112704,2023-01-01T02:16:05
2.779807,2.112704,2023-01-01T02:16:06
2.779807,2.112704,2023-01-01T02:16:07
2.779807,2.112704,2023-01-01T02:16:08
2.779807,2.112704,2023-01-01T02:16:09
2.779807,2.112704,2023-01-01T02:16:10
2.779807,2.112704,2023-01-01T02:16:11
2.779807,2.112704,2023-01-01T02:16:12
2.779807,2.112704,2023-01-01T02:16:13
2.779807,2.112704,2023-01-01T02:16:14
2.779807,2.112704,2023-01-01T02:16:15
2.779807,2.112704,2023-01-01T02:16:16
2.779807,2.112704,2023-01-01T02:16:17
2.779807,2.112704,2023-01-01T02:16:18
2.779807,2.112704,2023-01-01T02:16:19
2.779807,2.112704,2023-01-01T02:16:20
2.779807,2.112704,2023-01-01T02:16:21
2.779807,2.112704,2023-01-01T02:16:22
2.779807,2.112704,2023-01-01T02:16:23
2.779807,2.112704,2023-01-01T02:16:24
2.779807,2.112704,2023-01-01T02:16:25
2.779807,2.112704,2023-01-01T02:16:26
2.779807,2.112704,2023-01-01T02:16:27
2.779807,2.112704,2023-01-01T02:16:28
2.779807,2.112704,2023-01-01T02:16:29
2.779807,2.112704,2023-01-01T02:16:30
2.779807,2.112704,2023-01-01T02:16:31
2.779807,2.112704,2023-01-01T02:16:32
2.779807,2.112704,2023-01-01T02:16:33
2.779807,2.112704,2023-01-01T02:16:34
2.779807,2.112704,2023-01-01T02:16:35
2.779807,2.112704,2023-01-01T02:16:36
2.779807,2.112704,2023-01-01T02:16:37
2.779807,2.112704,2023-01-01T02:16:38
2.779807,2.112704,2023-01-01T02:16:39
2.779807,2.112704,2023-01-01T02:16:40
2.779807,2.112704,2023-01-01T02:16:41
2.779807,2.112704,2023-01-01T02:16:42
2.779807,2.112704,2023-01-01T02:16:43
2.779807,2.112704,2023-01-01T02:16:44
2.779807,2.112704,2023-01-01T02:16:45
2.779807,2.112704,2023-01-01T02:16:46
2.779807,2.112704,2023-01-01T02:16:47
2.779807,2.112704,2023-01-01T02:16:48
2.779807,2.112704,2023-01-01T02:16:49
2.779807,2.112704,2023-01-01T02:16:50
2.779807,2.112704,2023-01-01T02:16:51
2.779807,2.001509,2023-01-01T02:16:52
2.779807,2.001509,2023-01-01T02:16:53
2.779807,2.001509,2023-01-01T02:16:54
2.779807,2.001509,2023-01-01T02:16:55
2.779807,2.001509,2023-01-01T02:16:56
2.779807,2.001509,2023-01-01T02:16:57
2.779807,2.001509,2023-01-01T02:16:58
2.668615,2.001509,2023-01-01T02:16:59
2.668615,2.001509,2023-01-01T02:17:00
2.668615,2.001509,2023-01-01T02:17:01
2.668615,2.001509,2023-01-01T02:17:02
2.668615,2.001509,2023-01-01T02:17:03
2.668615,2.001509,2023-01-01T02:17:04
2.668615,2.001509,2023-01-01T02:17:05
2.668615,2.001509,2023-01-01T02:17:06
2.668615,2.001509,2023-01-01T02:17:07
2.668615,2.001509,2023-01-01T02:17:08
2.668615,2.001509,2023-01-01T02:17:09
2.668615,2.001509,2023-01-01T02:17:10
2.668615,2.001509,2023-01-01T02:17:11
2.668615,2.001509,2023-01-01T02:17:12
2.668615,2.001509,2023-01-01T02:17:13
2.668615,2.001509,2023-01-01T02:17:14
2.668615,2.001509,2023-01-01T02:17:15
2.668615,2.001509,2023-01-01T02:17:16
2.557423,2.001509,2023-01-01T02:17:17
2.557423,2.001509,2023-01-01T02:17:18
2.557423,2.001509,2023-01-01T02:17:19
2.557423,2.001509,2023-01-01T02:17:20
2.557423,2.001509,2023-01-01T02:17:21
2.557423,2.001509,2023-01-01T02:17:22
2.557423,2.001509,2023-01-01T02:17:23
2.557423,2.001509,2023-01-01T02:17:24
2.557423,2.112704,2023-01-01T02:17:25
2.446230,2.112704,2023-01-01T02:17:26
2.446230,2.112704,2023-01-01T02:17:27
2.446230,2.112704,2023-01-01T02:17:28
2.446230,2.112704,2023-01-01T02:17:29
2.446230,2.112704,2023-01-01T02:17:30
2.446230,2.112704,2023-01-01T02:17:31
2.446230,2.112704,2023-01-01T02:17:32
2.446230,2.112704,2023-01-01T02:17:33
2.446230,2.112704,2023-01-01T02:17:34
2.446230,2.112704,2023-01-01T02:17:35
2.446230,2.112704,2023-01-01T02:17:36
2.335038,2.112704,2023-01-01T02:17:37
2.335038,2.112704,2023-01-01T02:17:38
2.335038,2.112704,2023-01-01T02:17:39
2.335038,2.112704,2023-01-01T02:17:40
2.335038,2.112704,2023-01-01T02:17:41
2.335038,2.112704,2023-01-01T02:17:42
2.335038,2.112704,2023-01-01T02:17:43
2.335038,2.112704,2023-01-01T02:17:44
2.335038,2.112704,2023-01-01T02:17:45
2.335038,2.112704,2023-01-01T02:17:46
2.335038,2.112704,2023-01-01T02:17:47
2.335038,2.112704,2023-01-01T02:17:48
2.335038,2.112704,2023-01-01T02:17:49
2.335038,2.112704,2023-01-01T02:17:50
2.335038,2.223899,2023-01-01T02:17:51
2.335038,2.223899,2023-01-01T02:17:52
2.223846,2.223899,2023-01-01T02:17:53
2.223846,2.223899,2023-01-01T02:17:54
2.223846,2.223899,2023-01-01T02:17:55
2.223846,2.223899,2023-01-01T02:17:56
2.223846,2.223899,2023-01-01T02:17:57
2.223846,2.335093,2023-01-01T02:17:58
2.223846,2.335093,2023-01-01T02:17:59
2.223846,2.335093,2023-01-01T02:18:00
2.223846,2.335093,2023-01-01T02:18:01
2.223846,2.335093,2023-01-01T02:18:02
2.223846,2.335093,2023-01-01T02:18:03
2.223846,2.335093,2023-01-01T02:18:04
2.223846,2.335093,2023-01-01T02:18:05
2.223846,2.335093,2023-01-01T02:18:06
2.223846,2.335093,2023-01-01T02:18:07
2.223846,2.335093,2023-01-01T02:18:08
2.223846,2.335093,2023-01-01T02:18:09
2.223846,2.335093,2023-01-01T02:18:10
2.223846,2.335093,2023-01-01T02:18:11
2.223846,2.335093,2023-01-01T02:18:12
2.223846,2.335093,2023-01-01T02:18:13
2.223846,2.335093,2023-01-01T02:18:14
2.223846,2.335093,2023-01-01T02:18:15
2.335038,2.335093,2023-01-01T02:18:16
2.335038,2.335093,2023-01-01T02:18:17
2.335038,2.335093,2023-01-01T02:18:18
2.335038,2.335093,2023-01-01T02:18:19
2.335038,2.335093,2023-01-01T02:18:20
2.335038,2.335093,2023-01-01T02:18:21
2.335038,2.335093,2023-01-01T02:18:22
2.335038,2.335093,2023-01-01T02:18:23
2.335038,2.335093,2023-01-01T02:18:24
2.335038,2.335093,2023-01-01T02:18:25
2.335038,2.335093,2023-01-01T02:18:26
2.335038,2.335093,2023-01-01T02:18:27
2.335038,2.335093,2023-01-01T02:18:28
2.335038,2.335093,2023-01-01T02:18:29
2.335038,2.335093,2023-01-01T02:18:30
2.335038,2.335093,2023-01-01T02:18:31
2.335038,2.335093,2023-01-01T02:18:32
2.335038,2.335093,2023-01-01T02:18:33
2.335038,2.335093,2023-01-01T02:18:34
2.335038,2.335093,2023-01-01T02:18:35
2.446230,2.335093,2023-01-01T02:18:36
2.446230,2.335093,2023-01-01T02:18:37
2.446230,2.335093,2023-01-01T02:18:38
2.446230,2.335093,2023-01-01T02:18:39
2.446230,2.335093,2023-01-01T02:18:40
2.446230,2.335093,2023-01-01T02:18:41
2.446230,2.223899,2023-01-01T02:18:42
2.446230,2.223899,2023-01-01T02:18:43
2.446230,2.223899,2023-01-01T02:18:44
2.446230,2.223899,2023-01-01T02:18:45
2.446230,2.223899,2023-01-01T02:18:46
2.446230,2.223899,2023-01-01T02:18:47
2.446230,2.223899,2023-01-01T02:18:48
2.446230,2.223899,2023-01-01T02:18:49
2.446230,2.223899,2023-01-01T02:18:50
2.446230,2.223899,2023-01-01T02:18:51
2.446230,2.223899,2023-01-01T02:18:52
2.446230,2.223899,2023-01-01T02:18:53
2.446230,2.223899,2023-01-01T02:18:54
2.446230,2.223899,2023-01-01T02:18:55
2.446230,2.223899,2023-01-01T02:18:56
2.446230,2.223899,2023-01-01T02:18:57
2.446230,2.223899,2023-01-01T02:18:58
2.446230,2.223899,2023-01-01T02:18:59
2.446230,2.223899,2023-01-01T02:19:00
2.557423,2.223899,2023-01-01T02:19:01
2.557423,2.223899,2023-01-01T02:19:02
2.557423,2.223899,2023-01-01T02:19:03
2.557423,2.223899,2023-01-01T02:19:04
2.557423,2.223899,2023-01-01T02:19:05
2.557423,2.223899,2023-01-01T02:19:06
2.557423,2.223899,2023-01-01T02:19:07
2.557423,2.223899,2023-01-01T02:19:08
2.557423,2.223899,2023-01-01T02:19:09
2.557423,2.223899,2023-01-01T02:19:10
2.557423,2.223899,2023-01-01T02:19:11
2.557423,2.223899,2023-01-01T02:19:12
2.557423,2.223899,2023-01-01T02:19:13
2.557423,2.223899,2023-01-01T02:19:14
2.557423,2.223899,2023-01-01T02:19:15
2.557423,2.223899,2023-01-01T02:19:16
2.557423,2.223899,2023-01-01T02:19:17
2.557423,2.223899,2023-01-01T02:19:18
2.557423,2.223899,2023-01-01T02:19:19
2.557423,2.223899,2023-01-01T02:19:20
2.668615,2.223899,2023-01-01T02:19:21
2.668615,2.223899,2023-01-01T02:19:22
2.668615,2.223899,2023-01-01T02:19:23
2.668615,2.223899,2023-01-01T02:19:24
2.668615,2.223899,2023-01-01T02:19:25
2.668615,2.223899,2023-01-01T02:19:26
2.668615,2.223899,2023-01-01T02:19:27
2.668615,2.223899,2023-01-01T02:19:28
2.668615,2.223899,2023-01-01T02:19:29
2.668615,2.223899,2023-01-01T02:19:30
2.668615,2.223899,2023-01-01T02:19:31
2.668615,2.223899,2023-01-01T02:19:32
2.668615,2.223899,2023-01-01T02:19:33
2.668615,2.223899,2023-01-01T02:19:34
2.668615,2.223899,2023-01-01T02:19:35
2.668615,2.223899,2023-01-01T02:19:36
2.668615,2.223899,2023-01-01T02:19:37
2.668615,2.223899,2023-01-01T02:19:38
2.668615,2.223899,2023-01-01T02:19:39
2.668615,2.223899,2023-01-01T02:19:40
2.779807,2.223899,2023-01-01T02:19:41
2.779807,2.223899,2023-01-01T02:19:42
2.779807,2.223899,2023-01-01T02:19:43
2.779807,2.223899,2023-01-01T02:19:44
2.779807,2.223899,2023-01-01T02:19:45
2.779807,2.223899,2023-01-01T02:19:46
2.779807,2.223899,2023-01-01T02:19:47
2.779807,2.223899,2023-01-01T02:19:48
2.779807,2.223899,2023-01-01T02:19:49
2.779807,2.223899,2023-01-01T02:19:50
2.779807,2.223899,2023-01-01T02:19:51
2.779807,2.223899,2023-01-01T02:19:52
2.779807,2.223899,2023-01-01T02:19:53
2.779807,2.223899,2023-01-01T02:19:54
2.779807,2.223899,2023-01-01T02:19:55
2.779807,2.223899,2023-01-01T02:19:56
2.779807,2.223899,2023-01-01T02:19:57
2.779807,2.223899,2023-01-01T02:19:58
2.779807,2.223899,2023-01-01T02:19:59
2.779807,2.223899,2023-01-01T02:20:00
2.779807,2.223899,2023-01-01T02:20:01
2.779807,2.223899,2023-01-01T02:20:02
2.779807,2.223899,2023-01-01T02:20:03
2.779807,2.223899,2023-01-01T02:20:04
2.779807,2.223899,2023-01-01T02:20:05
2.779807,2.223899,2023-01-01T02:20:06
2.779807,2.223899,2023-01-01T02:20:07
2.779807,2.223899,2023-01-01T02:20:08
2.779807,2.223899,2023-01-01T02:20:09
2.779807,2.223899,2023-01-01T02:20:10
2.779807,2.223899,2023-01-01T02:20:11
2.890999,2.223899,2023-01-01T02:20:12
2.890999,2.223899,2023-01-01T02:20:13
2.890999,2.223899,2023-01-01T02:20:14
2.890999,2.223899,2023-01-01T02:20:15
2.890999,2.223899,2023-01-01T02:20:16
2.890999,2.223899,2023-01-01T02:20:17
2.890999,2.223899,2023-01-01T02:20:18
2.890999,2.223899,2023-01-01T02:20:19
2.890999,2.223899,2023-01-01T02:20:20
2.890999,2.223899,2023-01-01T02:20:21
2.890999,2.223899,2023-01-01T02:20:22
2.890999,2.335093,2023-01-01T02:20:23
2.890999,2.335093,2023-01-01T02:20:24
2.890999,2.335093,2023-01-01T02:20:25
2.890999,2.335093,2023-01-01T02:20:26
2.890999,2.335093,2023-01-01T02:20:27
2.890999,2.335093,2023-01-01T02:20:28
2.890999,2.335093,2023-01-01T02:20:29
2.890999,2.335093,2023-01-01T02:20:30
2.890999,2.335093,2023-01-01T02:20:31
2.890999,2.335093,2023-01-01T02:20:32
2.890999,2.335093,2023-01-01T02:20:33
2.890999,2.335093,2023-01-01T02:20:34
2.890999,2.335093,2023-01-01T02:20:35
2.890999,2.335093,2023-01-01T02:20:36
2.890999,2.335093,2023-01-01T02:20:37
2.890999,2.335093,2023-01-01T02:20:38
2.890999,2.335093,2023-01-01T02:20:39
2.890999,2.335093,2023-01-01T02:20:40
3.002192,2.335093,2023-01-01T02:20:41
3.002192,2.335093,2023-01-01T02:20:42
3.002192,2.335093,2023-01-01T02:20:43
3.002192,2.335093,2023-01-01T02:20:44
3.002192,2.335093,2023-01-01T02:20:45
3.002192,2.335093,2023-01-01T02:20:46
3.002192,2.335093,2023-01-01T02:20:47
3.002192,2.335093,2023-01-01T02:20:48
3.002192,2.335093,2023-01-01T02:20:49
3.002192,2.335093,2023-01-01T02:20:50
3.002192,2.335093,2023-01-01T02:20:51
3.002192,2.335093,2023-01-01T02:20:52
3.002192,2.335093,2023-01-01T02:20:53
3.002192,2.335093,2023-01-01T02:20:54
3.002192,2.335093,2023-01-01T02:20:55
3.002192,2.335093,2023-01-01T02:20:56
3.002192,2.335093,2023-01-01T02:20:57
3.002192,2.335093,2023-01-01T02:20:58
3.002192,2.335093,2023-01-01T02:20:59
3.002192,2.335093,2023-01-01T02:21:00
3.002192,2.335093,2023-01-01T02:21:01
3.002192,2.335093,2023-01-01T02:21:02
3.002192,2.335093,2023-01-01T02:21:03
3.002192,2.335093,2023-01-01T02:21:04
3.002192,2.335093,2023-01-01T02:21:05
3.002192,2.335093,2023-01-01T02:21:06
3.002192,2.335093,2023-01-01T02:21:07
3.002192,2.335093,2023-01-01T02:21:08
3.002192,2.335093,2023-01-01T02:21:09
3.002192,2.335093,2023-01-01T02:21:10
3.002192,2.335093,2023-01-01T02:21:11
3.113384,2.335093,2023-01-01T02:21:12
3.113384,2.335093,2023-01-01T02:21:13
3.113384,2.446288,2023-01-01T02:21:14
3.113384,2.446288,2023-01-01T02:21:15
3.113384,2.446288,2023-01-01T02:21:16
3.113384,2.446288,2023-01-01T02:21:17
3.113384,2.446288,2023-01-01T02:21:18
3.113384,2.446288,2023-01-01T02:21:19
3.113384,2.446288,2023-01-01T02:21:20
3.113384,2.446288,2023-01-01T02:21:21
3.113384,2.446288,2023-01-01T02:21:22
3.113384,2.446288,2023-01-01T02:21:23
3.113384,2.446288,2023-01-01T02:21:24
3.113384,2.446288,2023-01-01T02:21:25
3.113384,2.446288,2023-01-01T02:21:26
3.113384,2.446288,2023-01-01T02:21:27
3.113384,2.446288,2023-01-01T02:21:28
3.113384,2.446288,2023-01-01T02:21:29
3.113384,2.446288,2023-01-01T02:21:30
3.113384,2.446288,2023-01-01T02:21:31
3.113384,2.446288,2023-01-01T02:21:32
3.113384,2.446288,2023-01-01T02:21:33
3.113384,2.446288,2023-01-01T02:21:34
