x,y,timestamp
0.000000,0.000000,2023-01-01T02:02:23
0.111193,0.000000,2023-01-01T02:02:24
0.111193,0.111195,2023-01-01T02:02:25
0.111193,0.000000,2023-01-01T02:02:26
0.111193,0.000000,2023-01-01T02:02:27
0.111193,0.000000,2023-01-01T02:02:28
0.222385,0.000000,2023-01-01T02:02:29
0.222385,0.000000,2023-01-01T02:02:30
0.222385,0.000000,2023-01-01T02:02:31
0.222385,0.000000,2023-01-01T02:02:32
0.222385,0.000000,2023-01-01T02:02:33
0.222385,-0.111195,2023-01-01T02:02:34
0.222385,-0.111195,2023-01-01T02:02:35
0.222385,-0.111195,2023-01-01T02:02:36
0.222385,-0.111195,2023-01-01T02:02:37
0.222385,-0.222390,2023-01-01T02:02:38
0.222385,-0.222390,2023-01-01T02:02:39
0.222385,-0.222390,2023-01-01T02:02:40
0.222385,-0.222390,2023-01-01T02:02:41
0.222385,-0.222390,2023-01-01T02:02:42
0.222385,-0.333585,2023-01-01T02:02:43
0.222385,-0.333585,2023-01-01T02:02:44
0.222385,-0.333585,2023-01-01T02:02:45
0.222385,-0.333585,2023-01-01T02:02:46
0.222385,-0.333585,2023-01-01T02:02:47
0.222385,-0.333585,2023-01-01T02:02:48
0.222385,-0.333585,2023-01-01T02:02:49
0.222385,-0.444780,2023-01-01T02:02:50
0.222385,-0.444780,2023-01-01T02:02:51
0.222385,-0.444780,2023-01-01T02:02:52
0.222385,-0.444780,2023-01-01T02:02:53
0.222385,-0.444780,2023-01-01T02:02:54
0.222385,-0.444780,2023-01-01T02:02:55
0.222385,-0.444780,2023-01-01T02:02:56
0.222385,-0.444780,2023-01-01T02:02:57
0.222385,-0.444780,2023-01-01T02:02:58
0.222385,-0.555975,2023-01-01T02:02:59
0.222385,-0.555975,2023-01-01T02:03:00
0.222385,-0.555975,2023-01-01T02:03:01
0.222385,-0.555975,2023-01-01T02:03:02
0.222385,-0.555975,2023-01-01T02:03:03
0.222385,-0.555975,2023-01-01T02:03:04
0.222385,-0.555975,2023-01-01T02:03:05
0.222385,-0.555975,2023-01-01T02:03:06
0.222385,-0.555975,2023-01-01T02:03:07
0.222385,-0.555975,2023-01-01T02:03:08
0.222385,-0.555975,2023-01-01T02:03:09
0.222385,-0.667170,2023-01-01T02:03:10
0.222385,-0.667170,2023-01-01T02:03:11
0.222385,-0.667170,2023-01-01T02:03:12
0.222385,-0.667170,2023-01-01T02:03:13
0.222385,-0.667170,2023-01-01T02:03:14
0.222385,-0.667170,2023-01-01T02:03:15
0.222385,-0.667170,2023-01-01T02:03:16
0.222385,-0.667170,2023-01-01T02:03:17
0.222385,-0.667170,2023-01-01T02:03:18
0.222385,-0.667170,2023-01-01T02:03:19
0.222385,-0.667170,2023-01-01T02:03:20
0.222385,-0.667170,2023-01-01T02:03:21
0.222385,-0.667170,2023-01-01T02:03:22
0.222385,-0.667170,2023-01-01T02:03:23
0.222385,-0.667170,2023-01-01T02:03:24
0.222385,-0.667170,2023-01-01T02:03:25
0.222385,-0.667170,2023-01-01T02:03:26
0.222385,-0.667170,2023-01-01T02:03:27
0.222385,-0.667170,2023-01-01T02:03:28
0.222385,-0.667170,2023-01-01T02:03:29
0.222385,-0.667170,2023-01-01T02:03:30
0.222385,-0.667170,2023-01-01T02:03:31
0.222385,-0.778364,2023-01-01T02:03:32
0.111193,-0.778364,2023-01-01T02:03:33
0.111193,-0.778364,2023-01-01T02:03:34
0.111193,-0.778364,2023-01-01T02:03:35
0.111193,-0.778364,2023-01-01T02:03:36
0.111193,-0.778364,2023-01-01T02:03:37
0.111193,-0.778364,2023-01-01T02:03:38
0.111193,-0.778364,2023-01-01T02:03:39
0.111193,-0.889559,2023-01-01T02:03:40
0.111193,-0.889559,2023-01-01T02:03:41
0.111193,-0.889559,2023-01-01T02:03:42
0.111193,-0.889559,2023-01-01T02:03:43
0.111193,-0.889559,2023-01-01T02:03:44
0.000000,-0.889559,2023-01-01T02:03:45
0.000000,-0.889559,2023-01-01T02:03:46
0.000000,-0.889559,2023-01-01T02:03:47
0.000000,-0.889559,2023-01-01T02:03:48
0.000000,-0.889559,2023-01-01T02:03:49
0.000000,-0.889559,2023-01-01T02:03:50
0.000000,-0.889559,2023-01-01T02:03:51
0.000000,-0.889559,2023-01-01T02:03:52
0.000000,-0.889559,2023-01-01T02:03:53
0.000000,-0.889559,2023-01-01T02:03:54
0.000000,-0.889559,2023-01-01T02:03:55
0.000000,-0.889559,2023-01-01T02:03:56
0.000000,-0.889559,2023-01-01T02:03:57
-0.111193,-0.889559,2023-01-01T02:03:58
-0.111193,-0.889559,2023-01-01T02:03:59
-0.111193,-0.889559,2023-01-01T02:04:00
-0.111193,-0.889559,2023-01-01T02:04:01
-0.111193,-0.889559,2023-01-01T02:04:02
-0.111193,-0.889559,2023-01-01T02:04:03
-0.111193,-0.889559,2023-01-01T02:04:04
-0.111193,-0.889559,2023-01-01T02:04:05
-0.111193,-0.889559,2023-01-01T02:04:06
-0.111193,-0.889559,2023-01-01T02:04:07
-0.111193,-0.889559,2023-01-01T02:04:08
-0.222385,-0.889559,2023-01-01T02:04:09
-0.222385,-0.889559,2023-01-01T02:04:10
-0.222385,-0.889559,2023-01-01T02:04:11
-0.222385,-0.889559,2023-01-01T02:04:12
-0.222385,-0.889559,2023-01-01T02:04:13
-0.222385,-0.889559,2023-01-01T02:04:14
-0.222385,-0.889559,2023-01-01T02:04:15
-0.222385,-0.889559,2023-01-01T02:04:16
-0.222385,-0.889559,2023-01-01T02:04:17
-0.222385,-0.889559,2023-01-01T02:04:18
-0.333578,-0.889559,2023-01-01T02:04:19
-0.333578,-0.889559,2023-01-01T02:04:20
-0.333578,-0.889559,2023-01-01T02:04:21
-0.333578,-0.778364,2023-01-01T02:04:22
-0.333578,-0.778364,2023-01-01T02:04:23
-0.333578,-0.778364,2023-01-01T02:04:24
-0.333578,-0.778364,2023-01-01T02:04:25
-0.333578,-0.778364,2023-01-01T02:04:26
-0.333578,-0.778364,2023-01-01T02:04:27
-0.333578,-0.778364,2023-01-01T02:04:28
-0.444771,-0.778364,2023-01-01T02:04:29
-0.444771,-0.778364,2023-01-01T02:04:30
-0.444771,-0.778364,2023-01-01T02:04:31
-0.444771,-0.778364,2023-01-01T02:04:32
-0.444771,-0.778364,2023-01-01T02:04:33
